POLITICAL_UNIT,NAME,WGMS_ID,YEAR,TIME_SYSTEM,BEGIN_PERIOD,END_WINTER,END_PERIOD,ELA_PREFIX,ELA,ELA_UNC,MIN_SITES_ACC,MAX_SITES_ACC,MIN_SITES_ABL,MAX_SITES_ABL,ACC_AREA,ACC_AREA_UNC,ABL_AREA,ABL_AREA_UNC,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS
IT,LUPO,1138,2016,FLO,20151114,20160599,20160923,>,2760,10.0,1,146,2,7,0.0089999999999999,,0.193,,"Riccardo Scotti, Wilfried Hagg, Marco Manni, Roberto Porta, Michele Ruffoni","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy",,SURVEY/REFERENCE_DATE: day 99 stands for unknown day; E11=winter balance snow pits; E12: winter balance snow probings; E13: annual net balance snow probings; E14 annual net balance stake readings in ablation zone; winter balance reading was conducted on 0
IT,LUPO,1138,2017,FLO,20160924,20170599,20171008,>,2760,10.0,1,37,0,7,0.0,,0.199,,"Riccardo Scotti, Marco Manni, Roberto Porta, Michele Ruffoni, Tiziana Zendrini","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy",,SURVEY/REFERENCE_DATE: day 99 stands for unknown day; E11=winter balance snow pits; E12: winter balance snow probings; E13: annual net balance snow probings; E14 annual net balance stake readings in ablation zone; winter balance reading was conducted on 2
IT,LUPO,1138,2018,FLO,20171008,20180414,20181014,>,2760,10.0,1,37,0,7,0.000952719099,,0.198496427984,,"Riccardo Scotti, Michele Ruffoni, Roberto Porta, Matteo Oreggioni","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy",,SURVEY/REFERENCE_DATE: day 99 stands for unknown day; MinNumAcc=winter balance snow pits; MaxNumAcc: winter balance snow probings; MinNumAbl: annual net balance snow probings; MaxNumAbl=annual net balance stake readings in ablation zone; winter balance reading was conduct 09.06.2018
IT,LUPO,1138,2019,FLO,20181014,20190411,20191014,,2600,10.0,1,45,1,6,0.058,,0.141,,"Riccardo Scotti, Roberto Porta, Matteo Oreggioni, Marco Manni","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy",,SURVEY/REFERENCE_DATE: day 99 stands for unknown day; E11=winter balance snow pits; E12: winter balance snow probings; E13: annual net balance snow probings; E14 annual net balance stake readings in ablation zone; winter balance reading was conducted on 02.06.2019
IT,LUPO,1138,2020,FLO,20191014,20200401,20200929,,2600,10.0,1,43,1,6,0.044,,0.137,,"Riccardo Scotti, Roberto Porta, Matteo Oreggioni","Servizio Glaciologico Lombardo (SGL), Via Statale 43, La Valletta Brianza (LC), Italy",,
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2002,FXD,20010913,,20020914,,3042,10.0,,,,,2.79,0.01,4.41,0.01,Rossi GC. & Franchi GL.,Autonome Province of Bolzano,WGMS (2008): FoG 2000-2005 (Vol. IX).,
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2003,FXD,20020914,,20030920,,3120,10.0,,,,,1.88,0.01,5.32,0.01,Rossi GC. & Franchi GL.,Autonome Province of Bolzano,WGMS (2008): FoG 2000-2005 (Vol. IX).,
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2004,FXD,20030920,,20040918,,2990,10.0,,,,,3.4,0.01,3.79,0.01,Rossi GC. & Franchi GL.,Autonome Province of Bolzano,WGMS (2008): FoG 2000-2005 (Vol. IX).,
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2005,FXD,20040919,20050521,20050924,,3036,10.0,,,,,2.66,0.01,2.66,0.01,Rossi GC. & Franchi GL.,Autonome Province of Bolzano,WGMS (2008): FoG 2000-2005 (Vol. IX).,Evaluation of both the seasonal balances and the yearly balance
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2006,FLO,20050925,20060610,20060923,,3120,10.0,,,,,0.864,0.01,6.334,0.01,"Gianluigi Franchi, Giancarlo Rossi",Autonome Provinz Bozen. Hydrographische Amt,WGMS (2012): FoG 2005-2010 (Vol. X).,
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2007,FLO,20060923,20070519,20070922,,3110,10.0,,,,,0.792,0.01,6.406,0.01,"Gianluigi Franchi, Giancarlo Rossi",Autonome Provinz Bozen. Hydrographische Amt,WGMS (2012): FoG 2005-2010 (Vol. X).,
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2008,FLO,20070922,20080526,20080920,,3100,10.0,,,,,0.555,0.01,5.609,0.01,"Gianluigi Franchi, Giancarlo Rossi",Autonome Provinz Bozen. Hydrographische Amt,WGMS (2012): FoG 2005-2010 (Vol. X).,
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2009,FLO,20080920,20090509,20091003,,3050,10.0,,,,,1.049,0.01,5.115,0.01,"Gianluigi Franchi, Giancarlo Rossi",Autonome Provinz Bozen. Hydrographische Amt,WGMS (2012): FoG 2005-2010 (Vol. X).,
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2010,FLO,20091003,20100523,20100911,,3032,10.0,,,,,2.589,0.01,3.575,0.01,"Gianluigi Franchi, Giancarlo Rossi",Autonome Provinz Bozen. Hydrographische Amt,WGMS (2013): GMBB No. 12 (2010-2011). WGMS (2012): FoG 2005-2010 (Vol. X).,
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2011,FLO,20100911,20110507,20110916,,3279,10.0,,,,,0.308,0.01,5.856,0.01,"Gianluigi Franchi, Giancarlo Rossi",Autonome Provinz Bozen. Hydrographische Amt,WGMS (2013): GMBB No. 12 (2010-2011).,
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2012,FLO,20110916,20120508,20121005,>,3450,,,,,,,,,,"Gianluigi Franchi, Giancarlo Rossi",Autonome Provinz Bozen. Hydrographische Amt,WGMS (2015): GGCB No. 1 (2012-2013).,
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2013,FLO,20121005,20130608,20130924,,3078,10.0,13,37,16,99,1.79,0.01,4.237,0.01,Gianluigi Franchi,Autonome Provinz Bozen. Hydrographisches Amt,WGMS (2015): GGCB No. 1 (2012-2013).,
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2014,FLO,20130924,20140522,20140929,,3011,10.0,,,,,2.511,0.01,3.516,0.01,"Gianluigi Franchi, G. Rossi",Autonome Provinz Bozen. Hydrographisches Amt,WGMS (2017): GGCB No. 2 (2014-2015).,
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2015,FLO,20140929,20150517,20150927,,3220,10.0,,,,,1.131999969482422,0.0099999997764825,4.894999980926514,0.0099999997764825,Gianluigi Franchi,Autonome Provinz Bozen. Hydrographisches Amt,WGMS (2017): GGCB No. 2 (2014-2015).,
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2016,FLO,20150927,20160521,20160914,,3169,10.0,,,,,1.132,0.01,4.895,0.01,Gianluigi Franchi,Autonome Provinz Bozen. Hydrographisches Amt,,
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2017,FLO,20160914,20170522,20170927,,3222,10.0,,,,,0.262,0.01,5.765,0.01,Gianluigi Franchi,Autonome Provinz Bozen. Hydrographisches Amt,,
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2018,FLO,20170927,20180603,20180928,,3283,10.0,,,,,0.115,0.01,5.912,0.01,Gianluigi Franchi,Autonome Provinz Bozen. Hydrographisches Amt,,
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2019,FLO,20180928,20190523,20190927,,3274,10.0,,,,,0.296,0.01,5.624,0.01,Gianluigi Franchi,Autonome Provinz Bozen. Hydrographisches Amt,,
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2020,FLO,20190927,20200508,20201001,,3156,10.0,,,,,1.125,0.01,4.795,0.01,Gianluigi Franchi,Autonome Provinz Bozen. Hydrographisches Amt,,"AAR: Reported as 5 but inconsistent with ACC_AREA, ABL_AREA and equal to 2019 AAR. Replaced with calculated AAR (19)"
IT,MALAVALLE (VEDR. DI) / UEBELTALF.,672,2021,,,,,,,,,,,,,,,,G. Franchi (UI/HA),,,
IT,MARMOLADA CENTR.,676,1965,,19649999,,19659999,,,,,,,,,,,,,,"Data from Cogley (2008, updated 2013) based on: Kasser (1967); Fluctuations of Glaciers (1959-1970), Vol. I, 357 p. Kasser (1973); Fluctuations of Glaciers 1965-1970, II, 357 p.",
IT,MARMOLADA CENTR.,676,1966,,19659999,,19669999,,,,,,,,,,,,,,"Data from Cogley (2008, updated 2013) based on: Kasser (1967); Fluctuations of Glaciers (1959-1970), Vol. I, 357 p. Kasser (1973); Fluctuations of Glaciers 1965-1970, II, 357 p.",
IT,PENDENTE (VEDR.) / HANGENDERF.,675,1996,FXD,19960715,,19960915,,2940,10.0,,,,,0.11,0.01,1.01,0.01,Rossi GC. & Franchi GL.,Comitato Glaciologico Italiano,,The survey began in the early summer before the total disappearence of snowcover in the lower part of the glacier
IT,PENDENTE (VEDR.) / HANGENDERF.,675,1997,FXD,19960915,,19970921,,2780,10.0,,,,,0.67,0.01,0.45,0.01,Rossi GC. & Franchi GL.,Comitato Glaciologico Italiano,,
IT,PENDENTE (VEDR.) / HANGENDERF.,675,1998,FXD,19970921,,19980930,,3050,10.0,,,,,0.05,0.01,1.01,0.01,Rossi GC. & Franchi GL.,Autonome Province of Bolzano,,
IT,PENDENTE (VEDR.) / HANGENDERF.,675,1999,FXD,19980930,,19990912,,2912,10.0,,,,,0.11,0.01,0.96,0.01,Rossi GC. & Franchi GL.,Autonome Province of Bolzano,,
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2000,FXD,19990912,,20000916,>,3110,10.0,,,,,0.0,0.01,1.07,0.01,Rossi GC. & Franchi GL.,Autonome Province of Bolzano,,
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2001,FXD,20000916,,20010915,,2801,10.0,,,,,0.53,0.01,0.53,0.01,Rossi GC. & Franchi GL.,Autonome Province of Bolzano,,
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2002,FXD,20010916,,20020915,>,3110,10.0,,,,,0.0,0.01,1.07,0.01,Rossi GC. & Franchi GL.,Autonome Province of Bolzano,,
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2003,FXD,20020915,,20030920,>,3110,10.0,,,,,0.0,0.01,1.07,0.01,Rossi GC. & Franchi GL.,Autonome Province of Bolzano,,
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2004,FXD,20030920,,20040919,,2935,10.0,,,,,0.09,0.01,0.97,0.01,Rossi GC. & Franchi GL.,Autonome Province of Bolzano,,Evaluation of both the seasonal balances and the yearly balance
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2005,FXD,20040919,20050521,20050926,,2985,10.0,,,,,0.02,0.01,1.03,0.01,Rossi GC. & Franchi GL.,Autonome Province of Bolzano,,Evaluation of both the seasonal balances and the yearly balance
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2006,FLO,20050926,20060610,20060924,,3075,10.0,,,,,0.0,0.01,1.033,0.01,"Gianluigi Franchi, Giancarlo Rossi",Autonome Provinz Bozen. Hydrographische Amt,WGMS (2012): FoG 2005-2010 (Vol. X).,ELA value extrapolated
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2007,FLO,20060924,20070519,20070923,>,3110,10.0,,,,,0.0,0.01,1.033,0.01,"Gianluigi Franchi, Giancarlo Rossi",Autonome Provinz Bozen. Hydrographische Amt,WGMS (2012): FoG 2005-2010 (Vol. X).,ELA value extrapolated
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2008,FLO,20070923,20080526,20080921,,3104,10.0,,,,,0.0,0.01,0.852,0.01,"Gianluigi Franchi, Giancarlo Rossi",Autonome Provinz Bozen. Hydrographische Amt,WGMS (2012): FoG 2005-2010 (Vol. X).,ELA value extrapolated
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2009,FLO,20080921,20090509,20091004,,2966,10.0,,,,,0.06,0.01,0.792,0.01,"Gianluigi Franchi, Giancarlo Rossi",Autonome Provinz Bozen. Hydrographische Amt,WGMS (2012): FoG 2005-2010 (Vol. X).,
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2010,FLO,20091004,20100523,20100912,,2815,10.0,,,,,0.204,0.01,0.648,0.01,"Gianluigi Franchi, Giancarlo Rossi",Autonome Provinz Bozen. Hydrographische Amt,WGMS (2013): GMBB No. 12 (2010-2011). WGMS (2012): FoG 2005-2010 (Vol. X).,
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2011,FLO,20100912,20110507,20110917,,3002,10.0,,,,,0.0,0.01,0.852,0.01,"Gianluigi Franchi, Giancarlo Rossi",Autonome Provinz Bozen. Hydrographische Amt,WGMS (2013): GMBB No. 12 (2010-2011).,ELA value extrapolated; it lies over the max glacier elevation
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2012,FLO,20110917,20120508,20121005,,3047,,,,,,,,,,"Gianluigi Franchi, Giancarlo Rossi",Autonome Provinz Bozen. Hydrographische Amt,WGMS (2015): GGCB No. 1 (2012-2013).,
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2013,FLO,20121005,20130608,20130924,,3101,10.0,4,15,7,31,0.0,0.01,0.852,0.01,Gianluigi Franchi,Autonome Provinz Bozen. Hydrographisches Amt,WGMS (2015): GGCB No. 1 (2012-2013).,
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2014,FLO,20130924,20140522,20140929,,2834,10.0,,,,,0.357,0.01,0.495,0.01,"Gianluigi Franchi, G. Rossi",Autonome Provinz Bozen. Hydrographisches Amt,WGMS (2017): GGCB No. 2 (2014-2015).,
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2015,FLO,20140929,20150517,20150927,,2962,10.0,,,,,0.0,0.0099999997764825,0.8519999980926514,0.0099999997764825,Gianluigi Franchi,Autonome Provinz Bozen. Hydrographisches Amt,WGMS (2017): GGCB No. 2 (2014-2015).,
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2016,FLO,20150927,20160521,20160915,,2935,10.0,,,,,0.0,0.01,0.852,0.01,Gianluigi Franchi,Autonome Provinz Bozen. Hydrographisches Amt,,
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2017,FLO,20160915,20170522,20170927,,2952,10.0,,,,,0.0,0.01,0.852,0.01,Gianluigi Franchi,Autonome Provinz Bozen. Hydrographisches Amt,,
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2018,FLO,20170927,20180603,20180928,>,2950,10.0,,,,,0.0,0.01,0.852,0.01,Gianluigi Franchi,Autonome Provinz Bozen. Hydrographisches Amt,,
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2019,FLO,20180928,20190523,20190927,,2938,10.0,,,,,0.015,0.01,0.757,0.01,Gianluigi Franchi,Autonome Provinz Bozen. Hydrographisches Amt,,
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2020,FLO,20190927,20200508,20201001,>,2950,10.0,,,,,0.0,0.01,0.772,0.01,Gianluigi Franchi,Autonome Provinz Bozen. Hydrographisches Amt,,
IT,PENDENTE (VEDR.) / HANGENDERF.,675,2021,,,,,,,,,,,,,,,,G. Franchi (UI/HA),,,
IT,RIES OCC. (VEDR. DI) / RIESERF. WESTL.,645,2009,FXD,20081001,,20090930,,3100,,,,,,,,,,"Roberto Dinale, Andre Di Lullo","Hydrographisches Amt Bozen, Mendelstraße 33, I-39100 Bozen",WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).,
IT,RIES OCC. (VEDR. DI) / RIESERF. WESTL.,645,2010,FLO,20090924,20100605,20101006,,3075,20.0,,,,,0.538,0.05,1.437,0.05,"Roberto Dinale, Andre Di Lullo","Hydrographisches Amt Bozen, Mendelstraße 33, I-39100 Bozen",WGMS (2013): GMBB No. 12 (2010-2011). WGMS (2012): FoG 2005-2010 (Vol. X).,
IT,RIES OCC. (VEDR. DI) / RIESERF. WESTL.,645,2011,FXD,20101007,20110505,20111004,,3150,20.0,,,,,0.197,0.05,1.773,0.05,"Roberto Dinale, Andre Di Lullo","Hydrographisches Amt Bozen, Mendelstraße 33, I-39100 Bozen",WGMS (2013): GMBB No. 12 (2010-2011).,
IT,RIES OCC. (VEDR. DI) / RIESERF. WESTL.,645,2012,FXD,20111004,20120510,20121004,>,3220,,,,,,0.0,0.01,1.825,0.01,"Roberto Dinale, Andrea Di Lullo","Hydrographisches Amt Bozen, Mendelstraße 33, 39100 Bozen",WGMS (2015): GGCB No. 1 (2012-2013).,ELA higher than uppermost glacier part
IT,RIES OCC. (VEDR. DI) / RIESERF. WESTL.,645,2013,FXD,20121004,20130509,20130924,,2950,25.0,,,,,1.174,0.01,0.651,0.01,"Roberto Dinale, Andrea Di Lullo","Hydrographisches Amt Bozen, Mendelstraße 33, 39100 Bozen",WGMS (2015): GGCB No. 1 (2012-2013).,
IT,RIES OCC. (VEDR. DI) / RIESERF. WESTL.,645,2014,FXD,20130924,20140506,20140926,,3000,25.0,,,,,0.929,0.01,0.895,0.01,"Roberto Dinale, Andrea Di Lullo","Hydrographisches Amt Bozen, Mendelstraße 33, 39100 Bozen",WGMS (2017): GGCB No. 2 (2014-2015).,
IT,RIES OCC. (VEDR. DI) / RIESERF. WESTL.,645,2015,FXD,20140926,20150511,20151001,>,3325,25.0,,,,,0.0,0.01,1.695,0.01,"Roberto Dinale, Andrea Di Lullo","Hydrographisches Amt Bozen, Mendelstraße 33, 39100 Bozen",WGMS (2017): GGCB No. 2 (2014-2015).,
IT,RIES OCC. (VEDR. DI) / RIESERF. WESTL.,645,2016,FXD,20151001,20160505,20160914,,3150,25.0,,,,,0.1940000057220459,0.0099999997764825,1.501999974250793,0.0099999997764825,"Roberto Dinale, Andrea Di Lullo","Hydrographisches Amt der Autonomen Provinz Bozen - Südtirol, Drususallee 116, 39100 Bozen",,
IT,RIES OCC. (VEDR. DI) / RIESERF. WESTL.,645,2017,FXD,20160914,20170516,20170922,>,3325,25.0,,,,,0.0,0.01,1.695,0.01,"Roberto Dinale, Andrea Di Lullo","Hydrographisches Amt Bozen, Drususallee, 39100 Bozen",,
IT,RIES OCC. (VEDR. DI) / RIESERF. WESTL.,645,2018,FXD,20170922,20180705,20180927,>,3325,25.0,,,,,0.0,0.01,1.574,0.01,"Roberto Dinale, Andrea Di Lullo","Hydrographisches Amt Bozen, Mendelstraße 33, 39100 Bozen",,
IT,RIES OCC. (VEDR. DI) / RIESERF. WESTL.,645,2019,FXD,20180927,20190502,20190922,>,3325,25.0,,,,,0.0,0.01,1.574,0.01,"Roberto Dinale, Andrea Di Lullo","Amt für Hydrologie und Stauanlagen, Drususallee 116, 39100 Bozen",,
IT,RIES OCC. (VEDR. DI) / RIESERF. WESTL.,645,2020,FLO,20190922,20200507,20201001,,3000,10.0,90,90,21,21,0.68,0.05,0.86,0.05,Roberto Dinale et al.,Civil Protection Agency,,
IT,SFORZELLINA,667,1987,FXD,19860919,,19870916,>,3050,,4,,11,,,,0.42,,,,"Data from Dyurgerov, M.(2002): [6, 69] For detailed reference information consult Dyurgerov's Appendix 1!",
IT,SFORZELLINA,667,1988,FXD,19870917,,19880905,>,3080,,4,,11,,,,0.42,,,,"Data from Dyurgerov, M.(2002): [6, 69] For detailed reference information consult Dyurgerov's Appendix 1!",
IT,SFORZELLINA,667,1989,FXD,19880906,,19890923,,2950,,4,,11,,0.11,,0.31,,,,"Data from Dyurgerov, M.(2002): [6, 69] For detailed reference information consult Dyurgerov's Appendix 1!",
IT,SFORZELLINA,667,1990,FXD,19890924,,19900923,>,3100,,4,,11,,,,0.42,,,,"Data from Dyurgerov, M.(2002): [6, 69] For detailed reference information consult Dyurgerov's Appendix 1!",
IT,SFORZELLINA,667,1991,FXD,19900924,,19910927,>,3025,,4,,16,,,,,,,,"Data from Dyurgerov, M.(2002): [6, 69] For detailed reference information consult Dyurgerov's Appendix 1!",
IT,SFORZELLINA,667,1992,FXD,19910928,,19920919,,2980,,4,,16,,,,,,,,"Data from Dyurgerov, M.(2002): [6, 69] For detailed reference information consult Dyurgerov's Appendix 1!",
IT,SFORZELLINA,667,1993,FXD,19920920,,19930918,,2960,,4,,16,,,,,,,,"Data from Dyurgerov, M.(2002): [6, 69] For detailed reference information consult Dyurgerov's Appendix 1!",
IT,SFORZELLINA,667,1994,FXD,19930919,,19940921,,2975,,4,,16,,,,,,,,"Data from Dyurgerov, M.(2002): [6, 69] For detailed reference information consult Dyurgerov's Appendix 1!",
IT,SFORZELLINA,667,1995,FXD,19940922,,19950919,,3000,,4,,16,,,,,,,,"Data from Dyurgerov, M.(2002): [6, 69] For detailed reference information consult Dyurgerov's Appendix 1!",
IT,SFORZELLINA,667,1996,FXD,19950920,,19960921,,3045,,,,17,21,0.04,,0.36,,G. DIOLAIUTI - S. SMIRAGLIA,CGI - CAI,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
IT,SFORZELLINA,667,1997,FXD,19960922,,19970917,,3000,,,,17,21,0.09,,0.31,,G. DIOLAIUTI - S. SMIRAGLIA,CGI - CAI,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
IT,SFORZELLINA,667,1998,FXD,19970918,,19980923,,3054,,,,17,21,0.03,,0.37,,G. DIOLAIUTI - S. SMIRAGLIA,CGI - CAI,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
IT,SFORZELLINA,667,1999,FXD,19980924,,19990928,,3017,,,,17,21,0.07,,0.33,,G. DIOLAIUTI - S. SMIRAGLIA,CGI - CAI,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
IT,SFORZELLINA,667,2000,FXD,19990929,,20000925,,3045,,,,17,21,0.04,,0.36,,G. DIOLAIUTI - S. SMIRAGLIA,CGI - CAI,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
IT,SFORZELLINA,667,2009,,,,,,,,,,,,,,,,,,"Cogley (2009, Ann. Glaciol., 50 (50), 96-100.; updated in 2015-01).",
IT,SFORZELLINA,667,2010,,,,,,,,,,,,,,,,,,"Cogley (2009, Ann. Glaciol., 50 (50), 96-100.; updated in 2015-01).",
IT,SFORZELLINA,667,2011,,,,,,,,,,,,,,,,,,"Cogley (2009, Ann. Glaciol., 50 (50), 96-100.; updated in 2015-01).",
IT,SFORZELLINA,667,2012,,,,,,,,,,,,,,,,,,"Cogley (2009, Ann. Glaciol., 50 (50), 96-100.; updated in 2015-01).",
IT,SFORZELLINA,667,2013,,,,,,,,,,,,,,,,,,"Cogley (2009, Ann. Glaciol., 50 (50), 96-100.; updated in 2015-01).",
IT,SURETTA MERID.,2488,2010,FLO,20090920,,20100929,,2770,20.0,1,122,2,2,0.10972,,0.0709999999999999,,"Fabio Villa, Riccardo Scotti","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy",,E11=winter balance snow pits; E12: winter balance snow probings; E13: annual net balance snow pits; E14 annual net balance stake readings; winter balance reading was conduct 24.05.2010
IT,SURETTA MERID.,2488,2011,FLO,20100929,,20111001,>,2925,20.0,1,0,4,4,0.0,,0.18,,"Fabio Villa, Livio Ruvo,Riccardo Scotti","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy",,E11=winter balance snow pits; E12: winter balance snow probings; E13: annual net balance snow pits; E14 annual net balance stake readings; winter balance reading was conduct 02.06.2011
IT,SURETTA MERID.,2488,2012,FLO,20111001,,20120922,>,2925,20.0,1,69,4,4,0.0,,0.18,,"Fabio Villa, Livio Ruvo,Riccardo Scotti","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy",WGMS (2015): GGCB No. 1 (2012-2013).,E11=winter balance snow pits; E12: winter balance snow probings; E13: annual net balance snow pits; E14 annual net balance stake readings; winter balance reading was conduct 27.05.2012
IT,SURETTA MERID.,2488,2013,FLO,20120922,20130699,20131009,,2775,20.0,1,45,1,3,0.052,,0.105,,"Fabio Villa, Livio Ruvo,Riccardo Scotti","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy",WGMS (2015): GGCB No. 1 (2012-2013).,MIN_NUM_ACC: winter balance snow pits; MAX_NUM_ACC: winter balance snow probings; MIN_NUM_ABL: annual net balance snow pits;MAX_NUM_ABL: annual net balance stake readings; winter balance reading was conduct 07.06.2013.
IT,SURETTA MERID.,2488,2014,FLO,20131009,20140607,20141007,,2755,30.0,1,4,4,4,0.19728527803323,,0.054719,,"Riccardo Scotti, Fabio Villa, Wilfried Hagg, Daniela Bulanti","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy",WGMS (2017): GGCB No. 2 (2014-2015).,MIN_NUM_ACC: Bw snow pits; MAX_NUM_ACC: Bw snow probings; MIN_NUM_ABL: Ba snow pits; MAX_NUM_ABL: Ba stake readings.
IT,SURETTA MERID.,2488,2015,FLO,20141007,20150606,20150927,,2825,30.0,1,59,15,4,0.0268668439239263,,0.1382051557302475,,"Riccardo Scotti, Fabio Villa, Wilfried Hagg, Daniela Bulanti, Raffaele Rampazzo","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy",WGMS (2017): GGCB No. 2 (2014-2015).,SURVEY/REFERENCE_DATE: day 99 stands for unknown day; MIN_NUM_ACC=winter balance snow pits; MAX_NUM_ACC: winter balance snow probings; MIN_NUM_ABL: annual net balance snow probings; MAX_NUM_ABL: annual net balance stake readings in ablation zone; winter balance reading was conduct 06.06.2015
IT,SURETTA MERID.,2488,2016,FLO,20150928,20160599,20160917,>,2925,10.0,1,77,0,4,0.0,,0.138,,"Riccardo Scotti, Fabio Villa, Wilfried Hagg, Daniela Bulanti","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy",,SURVEY/REFERENCE_DATE: day 99 stands for unknown day; E11=winter balance snow pits; E12: winter balance snow probings; E13: annual net balance snow probings; E14 annual net balance stake readings in ablation zone; winter balance reading was conducted om 1
IT,SURETTA MERID.,2488,2017,FLO,20160918,20170599,20171014,>,2925,10.0,1,27,0,4,0.0,,0.154,,"Riccardo Scotti, Fabio Villa, Paolo Gallo","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy",,SURVEY/REFERENCE_DATE: day 99 stands for unknown day; E11=winter balance snow pits; E12: winter balance snow probings; E13: annual net balance snow probings; E14 annual net balance stake readings in ablation zone; winter balance reading was conducted on 0
IT,SURETTA MERID.,2488,2018,FLO,20171014,20180414,20181021,>,2925,10.0,1,27,0,4,0.0,,0.131221691898,,"Riccardo Scotti, Fabio Villa, Paolo Gallo, Andrea Alberti","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy",,SURVEY/REFERENCE_DATE: day 99 stands for unknown day; E11=winter balance snow pits; E12: winter balance snow probings; E13: annual net balance snow probings; E14 annual net balance stake readings in ablation zone; winter balance reading was conduct 27.05.2018
IT,SURETTA MERID.,2488,2019,FLO,20181021,20190411,20190925,,2770,10.0,1,30,0,4,0.07,,0.061,,"Riccardo Scotti, Paolo Gallo, Fabio Villa","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy",,SURVEY/REFERENCE_DATE: day 99 stands for unknown day; E11=winter balance snow pits; E12: winter balance snow probings; E13: annual net balance snow probings; E14 annual net balance stake readings in ablation zone; winter balance reading was conducted 01.06.2019
IT,SURETTA MERID.,2488,2020,FLO,20190925,20200401,20200918,,2860,10.0,1,25,0,4,0.0,,0.12,,"Riccardo Scotti, Paolo Gallo, Fabio Villa, G.Prandi","Servizio Glaciologico Lombardo (SGL), Via Statale 43, La Valletta Brianza (LC), Italy",,
